horizon,feature_set,model,train_window_years,weight_strategy,mean_accuracy,std_accuracy,mean_balanced_accuracy,std_balanced_accuracy,mean_roc_auc,mean_precision_up,mean_recall_up,mean_recall_not_up,mean_f1_up,mean_mcc,mean_threshold,mean_n_features,mean_n_global_features,total_tp,total_tn,total_fp,total_fn,n_blocks,n_test_total
21,deterministic_baseline,Brent_Momentum_21,deterministic,deterministic,0.47648993751864277,0.11828327995553131,0.52051743773764,0.1280144488168247,0.52051743773764,0.37016184918054595,0.5907142857142857,0.4503205897609943,0.4038929134411501,0.038628620840927705,0.5,1.0,0.0,367,503,651,305,10,1826
21,deterministic_baseline,MA_21_63,deterministic,deterministic,0.523676395667748,0.11592710794447114,0.44527099327176006,0.11697303906282489,0.44527099327176006,0.30776149076585224,0.5007142857142857,0.38982770082923435,0.3737636574151871,-0.10540181066208718,0.5,1.0,0.0,419,538,616,253,10,1826
21,deterministic_baseline,MA_63_126,deterministic,deterministic,0.5190816599926616,0.05367347998421763,0.4682396284307332,0.13702733975672812,0.4682396284307332,0.329848681567972,0.6102380952380952,0.3262411616233711,0.4144667969696255,-0.08172112390171149,0.5,1.0,0.0,499,449,705,173,10,1826
21,deterministic_baseline,Momentum_21,deterministic,deterministic,0.5163325264694469,0.18677004665547134,0.4180873703659703,0.10693408818970254,0.4180873703659703,0.26579153489693735,0.2873809523809524,0.5487937883509881,0.2712070885862563,-0.17040128184875808,0.5,1.0,0.0,231,713,441,441,10,1826
21,deterministic_baseline,Momentum_63,deterministic,deterministic,0.5056483991626918,0.11811199143921848,0.3989376711104535,0.06589130304363366,0.3989376711104535,0.2812930907211929,0.445,0.35287534222090694,0.34154813148467555,-0.21622905857203503,0.5,1.0,0.0,420,504,650,252,10,1826
21,deterministic_baseline,TRM_Momentum_21,deterministic,deterministic,0.4282279394878482,0.09862401433475519,0.42832624404096487,0.09867554758379347,0.42832624404096487,0.2989677678518855,0.39404761904761904,0.4626048690343107,0.3033995259223238,-0.13188401374830921,0.5,1.0,0.0,248,534,620,424,10,1826
