grupo,segmento,n,fecha_ini,fecha_fin,mean_h21_return,median_h21_return,std_h21_return,min_h21_return,max_h21_return,skew_h21_return,kurtosis_h21_return,positive_share_h21,zero_share_h21,acf1_h21,acf5_h21,daily_vol_annualized,daily_mean_annualized,sharpe_like_daily
policy_stance,easing,1688,2001-03-01,2025-05-10,0.007701575124417141,0.0,0.02645851882696148,-0.0700624997136908,0.07903521846697004,0.5155444772923009,0.6377822357707466,0.39928909952606634,0.30213270142180093,0.9481763159735601,0.7414149519604203,0.08114959845556453,0.0675884419494645,0.8328869549055653
policy_stance,neutral,6137,2000-01-01,2025-04-30,0.0055256203985542904,0.0,0.02964072341394013,-0.07088558441523585,0.11006646042521265,0.6721831201319146,1.367735547005534,0.36956167508554666,0.3190483949812612,0.9507255285424516,0.7551683795424873,0.11060743658735969,0.08094463901481908,0.7318191390403266
policy_stance,tightening,1437,2003-02-01,2023-06-30,0.002796415399753782,0.0,0.035253159783916375,-0.12479798854885121,0.08046921186888208,-0.8963938764025737,2.6514401598371795,0.3945720250521921,0.2985386221294363,0.9520809017547852,0.7608594747931247,0.11038366373256549,-9.338193647923573e-05,-0.0008459760558906519
