fecha,umap_abs_1,umap_abs_2,cluster_abs,umap_chg_1,umap_chg_2,cluster_chg
2004-03-28,4.084732,13.046973,0,10.002318,5.0238333,3
2004-03-29,3.8986487,12.717967,0,10.026742,5.0135326,3
2004-03-30,3.9236321,12.710862,0,10.015217,5.2511444,3
2004-03-31,4.232248,18.245707,0,13.423447,2.3946152,3
2004-04-01,3.9480863,12.7513,0,13.298946,-1.1295582,4
2004-04-02,3.9625313,12.765921,0,13.300982,-1.1321764,4
2004-04-03,4.0185027,12.8667345,0,13.300335,-1.131327,4
2004-04-04,4.0825896,13.047673,0,13.3001795,-1.1304086,4
2004-04-05,3.953275,12.765547,0,13.299939,-1.1307924,4
2004-04-06,3.9393294,12.748612,0,13.3001375,-1.1314521,4
2004-04-07,3.9525077,12.757698,0,13.300109,-1.1306269,4
2004-04-08,4.078935,13.036019,0,12.75373,3.3322988,3
2004-04-09,4.0806184,13.057626,0,12.81961,3.3397105,3
2004-04-10,4.081262,13.045333,0,12.49044,3.2232454,3
2004-04-11,4.082388,13.051477,0,13.30099,-1.1313468,4
2004-04-12,3.9534407,12.750793,0,6.8582354,5.1118875,3
2004-04-13,3.9577537,12.753397,0,13.298095,-1.1290752,4
2004-04-14,3.9539247,12.75374,0,13.301272,-1.131566,4
2004-04-15,3.96272,12.76432,0,13.314805,-1.1434675,4
2004-04-16,3.965114,12.773205,0,13.3024845,-1.1318386,4
2004-04-17,3.9985728,12.845402,0,13.302094,-1.1316533,4
2004-04-18,4.0826197,13.0606,0,13.301899,-1.1315404,4
2004-04-19,3.9574294,12.7524,0,13.300578,-1.1307683,4
2004-04-20,3.9539316,12.74784,0,13.302887,-1.1321741,4
2004-04-21,3.9641786,12.763897,0,13.315171,-1.1378591,4
2004-04-22,3.9544344,12.755166,0,9.501377,6.0803237,3
2004-04-23,3.9430783,12.759529,0,9.576906,6.238117,3
2004-04-24,4.0080585,12.868388,0,9.558647,6.214988,3
2004-04-25,4.0698757,13.024904,0,9.540365,6.2212734,3
2004-04-26,3.947386,12.727063,0,9.471835,6.2341037,3
2004-04-27,3.9529247,12.746356,0,9.523087,6.218735,3
2004-04-28,3.9534035,12.748286,0,9.132124,5.9522796,3
2004-04-29,3.9341497,12.725758,0,6.831956,5.2479963,3
2004-04-30,3.9753602,12.70578,0,6.530593,5.2386174,3
2004-05-01,3.801315,18.942112,0,13.439904,2.3809216,3
2004-05-02,3.7985497,18.93432,0,13.425537,2.4002929,3
2004-05-03,4.9858327,19.117817,0,13.423465,2.4034684,3
2004-05-04,4.9712114,19.142761,0,13.432475,2.3922,3
2004-05-05,5.0058317,19.100153,0,13.449909,2.372854,3
2004-05-06,4.9923573,19.171272,0,13.508723,2.2956402,3
2004-05-07,4.979103,19.176174,0,13.743936,1.9971125,3
2004-05-08,4.936065,19.1529,0,13.7517605,1.9867096,3
2004-05-09,3.7981763,18.968784,0,13.751145,1.9869843,3
2004-05-10,4.974879,19.135664,0,13.751963,1.9861951,3
2004-05-11,4.982209,19.144314,0,13.752455,1.9867827,3
2004-05-12,5.006738,19.11671,0,13.752148,1.9852581,3
2004-05-13,4.996153,19.132328,0,13.752117,1.9861718,3
2004-05-14,4.9690447,19.168968,0,13.751931,1.9865128,3
2004-05-15,4.95661,19.16067,0,13.753056,1.9844687,3
2004-05-16,3.7770717,19.0181,0,13.752845,1.9852332,3
2004-05-17,4.98834,19.146736,0,13.751934,1.9867365,3
2004-05-18,4.9711113,19.164139,0,13.750942,1.9883615,3
2004-05-19,4.965991,19.159332,0,13.751999,1.9877707,3
2004-05-20,4.968839,19.153889,0,13.749002,1.9905878,3
2004-05-21,4.976102,19.155827,0,13.753106,1.987447,3
2004-05-22,4.910118,19.075857,0,8.161177,4.906156,3
2004-05-23,3.8034048,18.93507,0,8.399113,4.6072907,3
2004-05-24,3.7919066,18.968502,0,12.371774,3.686794,3
2004-05-25,4.9751444,19.135054,0,8.420612,4.6467805,3
2004-05-26,4.966809,19.144993,0,8.417958,4.6287155,3
2004-05-27,4.9845076,19.127613,0,8.41203,4.6167517,3
2004-05-28,4.981191,19.13031,0,9.589777,5.0073795,3
2004-05-29,4.894408,19.123934,0,9.80614,5.208739,3
2004-05-30,3.7847912,18.970068,0,9.78113,5.184573,3
2004-05-31,4.9782667,19.122862,0,9.798722,5.3020954,3
2004-06-01,4.9648876,19.119184,0,16.46397,8.186937,1
2004-06-02,4.972453,19.129229,0,16.466217,8.190055,1
2004-06-03,5.0529585,19.041689,0,16.487907,8.173758,1
2004-06-04,5.0495806,19.048374,0,16.467762,8.190115,1
2004-06-05,4.9094214,19.066624,0,16.468092,8.182248,1
2004-06-06,3.7996013,18.93481,0,16.467125,8.190556,1
2004-06-07,5.0662174,19.025637,0,16.470278,8.18924,1
2004-06-08,5.0347667,19.054226,0,16.469343,8.184636,1
2004-06-09,5.039355,19.042639,0,16.464067,8.189896,1
2004-06-10,5.034854,19.057154,0,16.470736,8.183098,1
2004-06-11,5.0315056,19.06479,0,16.46261,8.193768,1
2004-06-12,4.9254284,19.052065,0,16.450903,8.196409,1
2004-06-13,3.7939548,18.953747,0,16.467585,8.200926,1
2004-06-14,3.7904189,18.959076,0,16.4719,8.18673,1
2004-06-15,5.052852,19.040531,0,16.462183,8.189412,1
2004-06-16,5.0227633,19.068153,0,16.464672,8.193742,1
2004-06-17,5.0404177,19.058506,0,16.485306,8.189448,1
2004-06-18,5.0664163,19.035118,0,16.472721,8.190264,1
2004-06-19,4.967018,19.087936,0,16.464512,8.19358,1
2004-06-20,3.780908,18.92561,0,16.469099,8.19177,1
2004-06-21,3.7894077,18.939354,0,12.536611,3.7698946,3
2004-06-22,5.0332804,19.05145,0,10.268643,4.592637,3
2004-06-23,5.0727153,19.031162,0,10.03331,4.9316187,3
2004-06-24,5.03964,19.056337,0,10.026203,5.1290045,3
2004-06-25,5.0787053,19.020626,0,10.026525,5.099595,3
2004-06-26,5.004463,19.062847,0,9.97991,5.0633416,3
2004-06-27,3.8061278,18.917362,0,9.993686,5.0637417,3
2004-06-28,5.0356464,19.044708,0,10.079289,4.962319,3
2004-06-29,5.0778036,19.00033,0,10.181708,4.7692027,3
2004-06-30,5.033597,19.04275,0,9.933313,5.1536794,3
2004-07-01,5.012394,19.065016,0,4.289337,10.031539,0
2004-07-02,5.0239806,19.039831,0,4.286612,10.029286,0
2004-07-03,4.8993735,19.116777,0,4.296451,10.019791,0
2004-07-04,3.8064108,18.905098,0,4.2872677,10.028485,0
2004-07-05,3.8002367,18.923025,0,4.3015385,10.036499,0
2004-07-06,4.94606,19.116371,0,4.2860174,10.028329,0
2004-07-07,4.971246,19.094564,0,4.29529,10.032549,0
2004-07-08,4.9518785,19.12371,0,4.288526,10.029402,0
2004-07-09,4.9518647,19.145723,0,4.287575,10.0307865,0
2004-07-10,4.872397,19.130098,0,4.2901506,10.031767,0
2004-07-11,3.786685,18.947546,0,4.2845025,10.029599,0
2004-07-12,4.987428,19.104357,0,6.8841376,5.2828083,3
2004-07-13,4.9476194,19.117743,0,4.29399,10.033989,0
2004-07-14,4.9486403,19.138231,0,4.28108,10.026109,0
2004-07-15,4.926332,19.137056,0,4.286347,10.029774,0
2004-07-16,4.9207263,19.17795,0,4.2819366,10.0246725,0
2004-07-17,4.791182,19.215837,0,4.276632,10.02106,0
2004-07-18,3.7910511,18.95408,0,4.2767925,10.022222,0
2004-07-19,4.862741,19.184732,0,4.271043,10.016547,0
2004-07-20,3.8088174,18.975786,0,12.594509,3.6943207,3
2004-07-21,4.92818,19.191696,0,4.2748656,10.0205765,0
2004-07-22,4.9084725,19.207958,0,9.23218,6.636326,3
2004-07-23,4.9170337,19.205683,0,8.779531,6.4614635,3
2004-07-24,4.84106,19.212677,0,8.689109,6.35719,3
2004-07-25,3.8060606,18.995707,0,8.650787,6.3428226,3
2004-07-26,4.911041,19.207348,0,6.9461155,5.2756753,3
2004-07-27,4.9119287,19.219257,0,8.626653,6.27762,3
2004-07-28,4.9144344,19.22334,0,8.65259,6.4544563,3
2004-07-29,4.9106545,19.207832,0,8.660873,6.3376594,3
2004-07-30,4.8797035,19.261778,0,9.152619,6.669772,3
2004-07-31,4.8350167,19.217648,0,9.168591,6.679131,3
2004-08-01,3.7487125,19.090061,0,7.1752534,11.85162,0
2004-08-02,4.66686,19.736767,0,7.1835957,11.860425,0
2004-08-03,4.690617,19.751532,0,7.1981745,11.85916,0
2004-08-04,4.671593,19.77277,0,7.18893,11.859451,0
2004-08-05,4.6711197,19.76931,0,7.1908693,11.859788,0
2004-08-06,4.6843615,19.756699,0,7.1931233,11.861259,0
2004-08-07,3.7718668,19.091908,0,7.191329,11.86855,0
2004-08-08,3.7390332,19.113708,0,7.1925087,11.862171,0
2004-08-09,4.6441402,19.794928,0,7.194248,11.85983,0
2004-08-10,4.714695,19.731787,0,6.843055,5.1217055,3
2004-08-11,4.6530294,19.788546,0,7.1982245,11.861561,0
2004-08-12,4.678098,19.76776,0,7.192993,11.860361,0
2004-08-13,4.6426344,19.803425,0,7.183458,11.870035,0
2004-08-14,4.4957747,19.83148,0,7.179157,11.856869,0
2004-08-15,3.7423048,19.104841,0,7.1763034,11.863005,0
2004-08-16,3.7472034,19.112003,0,12.5254965,3.3094323,3
2004-08-17,4.6674557,19.769585,0,7.1878786,11.860181,0
2004-08-18,4.685399,19.760033,0,7.1896687,11.859513,0
2004-08-19,4.677911,19.793915,0,7.188513,11.859381,0
2004-08-20,4.65654,19.799824,0,7.189975,11.860407,0
2004-08-21,4.517867,19.85369,0,7.191371,11.860678,0
2004-08-22,3.7496927,19.116882,0,8.748155,6.249981,3
2004-08-23,4.678762,19.77864,0,8.75387,6.129844,3
2004-08-24,4.6596284,19.81271,0,9.249841,6.0637817,3
2004-08-25,4.6632404,19.792719,0,9.322985,6.025869,3
2004-08-26,4.680431,19.766472,0,10.240418,5.5102477,3
2004-08-27,4.642334,19.834812,0,10.261194,5.558938,3
2004-08-28,4.6426997,19.730906,0,9.168066,5.4847293,3
2004-08-29,3.7542164,19.088362,0,10.244896,5.552021,3
2004-08-30,4.659393,19.78235,0,10.287078,5.598948,3
2004-08-31,4.680825,19.784933,0,10.282969,5.6141405,3
2004-09-01,4.5855594,19.95289,0,13.003861,-7.921312,2
2004-09-02,4.5434046,19.976297,0,12.99988,-7.9166284,2
2004-09-03,4.582439,19.926882,0,13.006039,-7.924153,2
2004-09-04,4.54909,19.892859,0,13.005069,-7.9219146,2
2004-09-05,3.7497811,19.118397,0,13.006292,-7.9234467,2
2004-09-06,4.592043,19.899218,0,6.8780193,5.094352,3
2004-09-07,4.576773,19.948364,0,13.007384,-7.9245687,2
2004-09-08,4.5676107,19.934256,0,13.010852,-7.92968,2
2004-09-09,4.588487,19.928892,0,13.011879,-7.932616,2
2004-09-10,4.5851264,19.923717,0,13.009156,-7.92711,2
2004-09-11,4.528652,19.925825,0,13.009791,-7.9278812,2
2004-09-12,3.7407188,19.094809,0,13.009854,-7.927961,2
2004-09-13,4.585967,19.921371,0,13.012467,-7.936827,2
2004-09-14,4.579406,19.939125,0,13.013303,-7.936274,2
2004-09-15,4.5581503,19.961565,0,13.000284,-7.919012,2
2004-09-16,4.5712914,19.94798,0,13.000843,-7.9232254,2
2004-09-17,4.53231,19.968836,0,12.983645,-7.8989496,2
2004-09-18,4.5168343,19.94457,0,12.977416,-7.892637,2
2004-09-19,3.7344165,19.12224,0,12.984084,-7.8996544,2
2004-09-20,4.520647,19.95229,0,12.98248,-7.897922,2
2004-09-21,4.443763,20.018843,0,12.97908,-7.8933043,2
2004-09-22,4.3865542,20.038095,0,8.784691,6.764553,3
2004-09-23,4.3571243,20.039778,0,8.740518,6.523048,3
2004-09-24,4.367566,20.012716,0,8.820194,6.8047957,3
2004-09-25,4.306062,19.929663,0,8.793069,6.811585,3
2004-09-26,3.7269766,19.140944,0,8.816715,6.7939997,3
2004-09-27,4.32585,20.03641,0,8.752891,6.8340416,3
2004-09-28,4.308313,20.05278,0,8.713855,6.8440447,3
2004-09-29,4.3138943,20.050226,0,8.641329,6.8814616,3
2004-09-30,4.301661,20.070147,0,8.669826,6.878034,3
2004-10-01,4.278271,20.068403,0,8.1372385,7.5297446,3
2004-10-02,4.3333693,19.984415,0,8.134548,7.539866,3
2004-10-03,3.7191248,19.16598,0,8.136851,7.537441,3
2004-10-04,4.3006606,20.086647,0,8.135037,7.5357246,3
2004-10-05,4.277592,20.04621,0,8.12926,7.5313916,3
2004-10-06,4.2598357,20.077751,0,8.129545,7.538157,3
2004-10-07,4.28708,20.062563,0,8.13531,7.535431,3
2004-10-08,4.241344,20.081339,0,8.134862,7.5360565,3
2004-10-09,4.286741,20.028704,0,8.1384535,7.531032,3
2004-10-10,3.7312794,19.16239,0,8.149677,7.528755,3
2004-10-11,4.2539444,20.085043,0,8.149991,7.5186095,3
2004-10-12,4.270886,20.088966,0,8.254606,7.319425,3
2004-10-13,4.288132,20.08723,0,8.920531,6.574066,3
2004-10-14,4.3186183,20.077694,0,8.942206,6.5631204,3
2004-10-15,4.314814,20.082048,0,8.86555,6.5420012,3
2004-10-16,4.2392745,20.093718,0,8.82625,6.5487,3
2004-10-17,3.719341,19.184153,0,8.925872,6.5521736,3
2004-10-18,3.7263393,19.1571,0,12.506601,3.6427915,3
2004-10-19,4.2427697,20.088749,0,9.273063,6.397791,3
2004-10-20,4.257048,20.084751,0,9.003857,6.5775385,3
2004-10-21,4.2361403,20.09981,0,9.069225,6.520106,3
2004-10-22,4.240716,20.084866,0,9.100041,6.7013288,3
2004-10-23,4.2797904,20.057207,0,9.160552,6.739812,3
2004-10-24,3.7323372,19.162468,0,9.178938,6.734901,3
2004-10-25,4.252133,20.091162,0,9.180401,6.74084,3
2004-10-26,4.265414,20.092928,0,9.14255,6.7162404,3
2004-10-27,4.2693696,20.078783,0,9.100609,6.1557617,3
2004-10-28,4.2708263,20.101059,0,9.24003,5.8023467,3
2004-10-29,4.274049,20.079844,0,9.778448,5.31919,3
2004-10-30,4.2628837,20.039593,0,9.789402,5.2888165,3
2004-10-31,3.716382,19.15269,0,9.817717,5.2833076,3
2004-11-01,3.72304,19.14784,0,12.471033,3.6901612,3
2004-11-02,4.386623,20.094286,0,15.509171,4.919383,1
2004-11-03,4.4248853,20.10477,0,15.495375,4.929031,1
2004-11-04,4.443179,20.096245,0,15.49727,4.9282722,1
2004-11-05,4.4551153,20.124802,0,15.481716,4.9195085,1
2004-11-06,4.4486427,20.064873,0,15.495258,4.929804,1
2004-11-07,3.7243042,19.137678,0,15.498446,4.9208,1
2004-11-08,4.441459,20.099741,0,6.8993244,5.062106,3
2004-11-09,4.4649186,20.13105,0,15.4912195,4.9471626,1
2004-11-10,4.4677315,20.128025,0,15.481897,4.93576,1
2004-11-11,4.471524,20.12782,0,15.476928,4.9426155,1
2004-11-12,4.4625406,20.118555,0,15.471183,4.94169,1
2004-11-13,4.44358,20.056292,0,15.462757,4.9305606,1
2004-11-14,3.72735,19.129795,0,15.475546,4.9486294,1
2004-11-15,3.7178943,19.129244,0,12.347525,3.585792,3
2004-11-16,4.4491405,20.116514,0,15.475255,4.940409,1
2004-11-17,4.4798884,20.139578,0,15.480034,4.9452033,1
2004-11-18,4.5089097,20.17009,0,15.476667,4.9436235,1
2004-11-19,4.488149,20.162664,0,15.472252,4.9679947,1
2004-11-20,4.5140414,20.099527,0,15.470109,4.960899,1
2004-11-21,3.7198236,19.142944,0,15.466437,4.9699364,1
2004-11-22,4.47094,20.149118,0,6.867348,5.056946,3
2004-11-23,4.468428,20.147984,0,10.783752,5.4115725,3
2004-11-24,4.4946985,20.144054,0,10.792388,5.426481,3
2004-11-25,4.5037475,20.15663,0,10.764007,5.4563975,3
2004-11-26,4.464846,20.171442,0,10.784523,5.459874,3
2004-11-27,4.4638457,20.111725,0,10.764148,5.4607043,3
2004-11-28,3.705896,19.160187,0,10.751889,5.4546576,3
2004-11-29,4.4655285,20.140753,0,10.774587,5.478638,3
2004-11-30,4.486533,20.15632,0,10.052016,5.809873,3
2004-12-01,3.9214673,13.435647,0,21.567295,0.067790076,4
2004-12-02,3.9125054,13.444349,0,21.570686,0.05998106,4
2004-12-03,3.923852,13.430689,0,21.570341,0.062182106,4
2004-12-04,3.9362032,13.412785,0,21.569178,0.07454602,4
2004-12-05,3.969118,13.332034,0,21.564589,0.075052515,4
2004-12-06,3.9232945,13.435351,0,6.7019405,5.0145884,3
2004-12-07,3.9174662,13.446522,0,21.558596,0.07880094,4
2004-12-08,3.9620728,13.348516,0,21.57716,0.05343679,4
2004-12-09,3.9199688,13.436503,0,21.564945,0.07446859,4
2004-12-10,3.9201393,13.437193,0,21.568893,0.06270928,4
2004-12-11,3.9554763,13.393264,0,21.570932,0.05987714,4
2004-12-12,3.965781,13.329562,0,21.569168,0.06217384,4
2004-12-13,3.9232779,13.431163,0,21.57067,0.06095369,4
2004-12-14,3.9170635,13.4408245,0,21.572933,0.05680037,4
2004-12-15,3.921396,13.439743,0,21.57901,0.052560832,4
2004-12-16,3.9097123,13.447802,0,21.584093,0.04159733,4
2004-12-17,3.8986387,13.457415,0,21.579678,0.05147303,4
2004-12-18,3.9398887,13.405076,0,21.579659,0.05149598,4
2004-12-19,3.9896781,13.309659,0,21.580671,0.051007167,4
2004-12-20,3.9200158,13.445026,0,21.580566,0.050413918,4
2004-12-21,3.921374,13.435163,0,21.589489,0.04135181,4
2004-12-22,3.9036977,13.462268,0,11.42773,4.6856027,3
2004-12-23,3.921813,13.432696,0,9.576177,6.3640437,3
2004-12-24,3.9485292,13.397886,0,12.084938,4.2260475,3
2004-12-25,3.9724047,13.312756,0,12.7105055,3.5276127,3
2004-12-26,3.9803104,13.296447,0,12.016236,4.2883086,3
2004-12-27,3.9465513,13.396789,0,12.050754,4.2794776,3
2004-12-28,3.944849,13.408853,0,12.09338,4.2908425,3
2004-12-29,3.9732819,13.372874,0,11.082172,6.000583,3
2004-12-30,3.9442244,13.400233,0,12.144289,4.1931105,3
2004-12-31,-0.1975149,19.633703,0,12.967991,3.0516899,3
2005-01-01,-0.31502378,19.818512,0,12.944832,3.2008517,3
2005-01-02,-0.31174177,19.811285,0,13.160813,2.7948208,3
2005-01-03,-0.1835046,19.481874,0,13.208332,2.7177632,3
2005-01-04,-0.13334659,19.435503,0,13.278301,2.618113,3
2005-01-05,-0.14030363,19.408958,0,13.302265,2.5766118,3
2005-01-06,-0.10669732,19.429964,0,13.336684,2.5253968,3
2005-01-07,-0.115463406,19.432838,0,13.373897,2.4793546,3
2005-01-08,-0.17991504,19.509775,0,13.363602,2.4897153,3
2005-01-09,-0.31334907,19.78263,0,13.367878,2.4862978,3
2005-01-10,-0.32441738,19.793316,0,12.984252,3.0729237,3
2005-01-11,-0.13118161,19.42834,0,13.375044,2.4787154,3
2005-01-12,-0.092189886,19.414186,0,13.418897,2.427016,3
2005-01-13,-0.07165815,19.404459,0,7.546269,6.165291,3
2005-01-14,-0.06750504,19.382196,0,7.545616,6.1575146,3
2005-01-15,-0.1532893,19.47922,0,7.1858163,5.4821787,3
2005-01-16,-0.30918336,19.776196,0,7.5431504,6.17175,3
2005-01-17,-0.09672624,19.427372,0,7.5281935,6.1792626,3
2005-01-18,-0.07492198,19.409952,0,7.541345,6.1663337,3
2005-01-19,-0.07368826,19.415525,0,7.543809,6.168204,3
2005-01-20,-0.081313685,19.406782,0,7.540123,6.1630073,3
2005-01-21,-0.07905313,19.410236,0,7.212478,5.4696374,3
2005-01-22,-0.12835672,19.44499,0,6.901095,5.294078,3
2005-01-23,-0.30248034,19.763264,0,8.432008,6.293087,3
2005-01-24,-0.073566005,19.416685,0,8.493358,6.3350883,3
2005-01-25,-0.086057164,19.407654,0,8.290256,5.9017243,3
2005-01-26,-0.08374103,19.410439,0,8.216834,5.438403,3
2005-01-27,-0.12268608,19.386429,0,8.418784,5.7878814,3
2005-01-28,-0.103624254,19.411612,0,9.030778,6.059175,3
2005-01-29,-0.12882704,19.459188,0,9.069588,6.049146,3
2005-01-30,-0.2782644,19.75542,0,9.076621,6.0446053,3
2005-01-31,-0.07959957,19.436602,0,6.9137278,5.186811,3
2005-02-01,-0.39361867,19.26051,0,13.231638,-8.6837015,2
2005-02-02,-0.37478036,19.249117,0,13.234158,-8.690598,2
2005-02-03,-0.3778085,19.257092,0,13.229791,-8.677443,2
2005-02-04,-0.38864425,19.262478,0,13.2307,-8.680985,2
2005-02-05,-0.35976052,19.360521,0,13.230518,-8.6833725,2
2005-02-06,-0.43504655,19.850983,0,13.2306185,-8.685595,2
2005-02-07,-0.3609816,19.270592,0,13.22833,-8.680942,2
2005-02-08,-0.38825512,19.261517,0,13.218625,-8.67185,2
2005-02-09,-0.36132574,19.261385,0,13.215014,-8.667612,2
2005-02-10,-0.41673723,19.232317,0,13.232783,-8.6875725,2
2005-02-11,-0.4177116,19.242203,0,13.239669,-8.703409,2
2005-02-12,-0.31800547,19.377691,0,13.240021,-8.70428,2
2005-02-13,-0.45388484,19.867853,0,13.239557,-8.703159,2
2005-02-14,-0.388268,19.257372,0,13.240262,-8.705,2
2005-02-15,-0.42240912,19.240633,0,13.240145,-8.704482,2
2005-02-16,-0.44346386,19.236803,0,13.240563,-8.705547,2
2005-02-17,-0.4524668,19.228613,0,13.239723,-8.704217,2
2005-02-18,-0.42145017,19.24114,0,13.23979,-8.704416,2
2005-02-19,-0.37110406,19.307032,0,13.239681,-8.704296,2
2005-02-20,-0.48541197,19.902773,0,13.239605,-8.704311,2
2005-02-21,-0.42542115,19.251654,0,13.239476,-8.704145,2
2005-02-22,-0.45324537,19.237585,0,10.018608,6.9333677,3
2005-02-23,-0.49625552,19.224833,0,9.908731,6.9567494,3
2005-02-24,-0.4792915,19.233084,0,9.490553,7.1140375,3
2005-02-25,-0.5605256,19.213593,0,9.448629,7.120021,3
2005-02-26,-0.47419396,19.25603,0,9.387314,7.1356606,3
2005-02-27,-0.63425285,20.02202,0,9.384536,7.149713,3
2005-02-28,-0.52953017,19.218184,0,9.337116,7.1575828,3
2005-03-01,-1.0910372,19.101841,0,10.136329,-3.8157048,2
2005-03-02,-1.0860132,19.11748,0,10.1346245,-3.8210685,2
2005-03-03,-1.1188163,19.086227,0,10.136581,-3.8178072,2
2005-03-04,-1.1027957,19.10127,0,10.138327,-3.809914,2
2005-03-05,-1.0634238,19.218775,0,10.1335745,-3.822715,2
2005-03-06,-0.66532826,20.056236,0,10.135282,-3.8207228,2
2005-03-07,-1.0780175,19.13634,0,10.133493,-3.8231668,2
2005-03-08,-1.0784602,19.163055,0,10.149605,-3.8067036,2
2005-03-09,-1.1464741,19.082645,0,10.133515,-3.8233237,2
2005-03-10,-1.1446434,19.065939,0,10.129373,-3.8291342,2
2005-03-11,-1.1108272,19.05034,0,10.118079,-3.8420596,2
2005-03-12,-1.0808287,19.165464,0,10.117913,-3.8422534,2
2005-03-13,-0.6542934,20.073128,0,10.1184225,-3.8416412,2
2005-03-14,-1.106755,19.066254,0,10.119948,-3.8400505,2
2005-03-15,-1.1355392,19.083567,0,10.116988,-3.8428574,2
2005-03-16,-1.1402472,19.077726,0,10.11745,-3.8429072,2
2005-03-17,-1.137469,19.102108,0,10.11783,-3.842665,2
2005-03-18,-1.1567696,19.132812,0,10.117394,-3.8431365,2
2005-03-19,-1.1195778,19.173237,0,10.118585,-3.8408835,2
2005-03-20,-0.6836236,20.072292,0,10.118027,-3.8420658,2
2005-03-21,-0.6760994,20.03798,0,12.504567,3.2340126,3
2005-03-22,-1.0866383,19.177914,0,8.250378,4.22669,3
2005-03-23,-1.0645307,19.230421,0,8.818866,4.558048,3
2005-03-24,-0.6742385,20.062504,0,12.730036,3.4328494,3
2005-03-25,-0.6638421,20.045883,0,12.808207,3.3935947,3
2005-03-26,-0.66176033,20.057306,0,12.289867,3.7171886,3
2005-03-27,-0.6837676,20.068888,0,8.973586,4.4137845,3
2005-03-28,-1.1472365,19.055592,0,8.885058,4.231376,3
2005-03-29,-1.1024259,19.07559,0,8.671786,4.141051,3
2005-03-30,-1.0969135,19.093851,0,9.1223345,4.06357,3
2005-03-31,-1.141946,19.067822,0,9.036964,4.531436,3
2005-04-01,-1.1230377,19.09465,0,10.718122,-0.5893086,3
2005-04-02,-1.0919942,19.218277,0,10.69448,-0.59586024,3
2005-04-03,-0.6805583,20.064686,0,10.693564,-0.6045079,3
2005-04-04,-1.1633873,19.192026,0,10.693192,-0.6061957,3
2005-04-05,-1.1242458,19.126183,0,10.795264,-0.54674965,3
2005-04-06,-1.1237897,19.11331,0,10.735163,-0.5589575,3
2005-04-07,-1.1583941,19.067667,0,10.866929,-0.16842315,3
2005-04-08,-1.1037722,19.102863,0,10.862378,-0.15596347,3
2005-04-09,-1.0592073,19.218824,0,10.871338,-0.15912355,3
2005-04-10,-0.67122537,20.068237,0,10.864782,-0.15554412,3
2005-04-11,-1.0321269,19.113852,0,6.916951,5.058148,3
2005-04-12,-1.0903001,19.108938,0,10.844253,-0.16324203,3
2005-04-13,-1.0768692,19.110312,0,10.826668,-0.17672691,3
2005-04-14,-1.0996501,19.106989,0,6.5373383,5.1753807,3
2005-04-15,-1.0735588,19.13119,0,6.488505,5.179445,3
2005-04-16,-1.040627,19.238949,0,7.0595145,5.110785,3
2005-04-17,-0.6725228,20.041914,0,10.839022,-0.16822688,3
2005-04-18,-1.0607054,19.141941,0,10.846269,-0.1675642,3
2005-04-19,-1.1267033,19.078194,0,10.822642,-0.20203121,3
2005-04-20,-1.1134499,19.096657,0,10.774639,-0.24092433,3
2005-04-21,-1.1066952,19.091593,0,10.836143,-0.19337499,3
2005-04-22,-1.1324037,19.101704,0,10.280762,5.7848587,3
2005-04-23,-1.0813727,19.214552,0,10.252351,5.780865,3
2005-04-24,-0.69157046,20.078096,0,10.251757,5.7633147,3
2005-04-25,-1.0919946,19.132511,0,10.315991,5.7115855,3
2005-04-26,-1.118771,19.103575,0,10.282365,5.731002,3
2005-04-27,-1.1108553,19.085825,0,10.245832,5.67681,3
2005-04-28,-1.0989336,19.102804,0,10.227469,5.6211896,3
2005-04-29,-1.1126413,19.10414,0,10.082286,5.2407656,3
2005-04-30,-1.0575485,19.22421,0,10.068206,5.191902,3
2005-05-01,-0.6723186,20.067917,0,10.022975,5.2886467,3
2005-05-02,-1.0756716,19.175592,0,9.98669,5.3649855,3
2005-05-03,-1.0551767,19.176329,0,10.018399,5.0247087,3
2005-05-04,-1.1008083,19.117744,0,9.9797945,5.400053,3
2005-05-05,-1.0757449,19.118006,0,9.996079,5.346055,3
2005-05-06,-1.0618132,19.159447,0,9.984677,5.387695,3
2005-05-07,-1.0545186,19.234402,0,9.986311,5.4257545,3
2005-05-08,-0.66897964,20.057178,0,10.018232,5.507162,3
2005-05-09,-0.63756025,20.091055,0,12.649139,3.5864923,3
2005-05-10,-1.062856,19.15237,0,10.0651245,5.4439454,3
2005-05-11,-1.0855125,19.131779,0,10.735905,5.1937304,3
2005-05-12,-1.0343152,19.133467,0,10.3440485,4.514953,3
2005-05-13,-1.0220644,19.146198,0,10.515781,4.184564,3
2005-05-14,-1.0155149,19.276808,0,10.513759,4.184758,3
2005-05-15,-0.65241885,20.048344,0,10.501056,4.1552663,3
2005-05-16,-1.0087913,19.154593,0,10.513594,4.171192,3
2005-05-17,-1.0167005,19.174744,0,10.407873,4.3504515,3
2005-05-18,-1.0155857,19.174135,0,10.324488,4.5249557,3
2005-05-19,-1.0189688,19.158064,0,10.360073,4.5338354,3
2005-05-20,-1.0193559,19.13042,0,10.17791,4.620497,3
2005-05-21,-1.0186223,19.231333,0,10.169513,4.6684813,3
2005-05-22,-0.6604524,20.043201,0,10.169362,4.689611,3
2005-05-23,-1.0238603,19.200537,0,10.165898,4.678834,3
2005-05-24,-1.0393163,19.155508,0,10.057457,5.3296294,3
